sale_id,customer_id,product_id,date,quantity,discount_percent,payment_method,status
24169,156,114,2023-12-19,1,0,Credit Card,Completed
2310,968,113,2023-12-19,3,15,Credit Card,Completed
34342,376,127,2023-12-19,1,15,Debit Card,Completed
45490,206,216,2023-12-19,4,5,Debit Card,Shipped
40378,65,237,2023-12-19,2,0,Cash,Completed
20795,994,163,2023-12-20,1,15,Credit Card,Completed
38540,88,202,2023-12-20,2,5,Debit Card,Completed
32531,616,154,2023-12-20,2,0,Credit Card,Completed
15389,709,136,2023-12-20,1,10,Cash,Completed
9499,779,184,2023-12-20,1,5,Credit Card,Completed
33871,626,164,2023-12-20,5,15,Credit Card,Completed
17892,300,229,2023-12-20,1,15,Debit Card,Completed
50825,182,163,2023-12-20,1,0,PayPal,Shipped
21922,978,130,2023-12-20,3,15,Cash,Completed
40789,359,161,2023-12-20,2,5,Credit Card,Completed
46397,205,220,2023-12-20,3,0,Debit Card,Completed
11987,1,203,2023-12-20,1,15,Credit Card,Completed
40997,48,247,2023-12-20,1,0,Credit Card,Shipped
50632,82,121,2023-12-20,3,15,PayPal,Completed
17624,247,137,2023-12-20,2,0,Credit Card,Completed
15840,269,171,2023-12-20,1,15,Credit Card,Completed
17311,396,171,2023-12-20,1,10,Credit Card,Completed
41679,57,166,2023-12-20,3,0,Cash,Completed
17583,314,106,2023-12-20,1,0,Credit Card,Completed
1934,257,151,2023-12-20,1,10,Credit Card,Shipped
10326,311,214,2023-12-20,2,15,Credit Card,Completed
24856,49,214,2023-12-20,3,20,Credit Card,Shipped
12492,204,219,2023-12-20,1,10,Debit Card,Completed
35144,184,159,2023-12-20,1,0,PayPal,Completed
36039,863,208,2023-12-20,1,0,PayPal,Shipped
43731,636,106,2023-12-20,1,0,Credit Card,Cancelled
3498,183,165,2023-12-20,1,0,Credit Card,Completed
37210,893,232,2023-12-20,1,5,Credit Card,Shipped
24972,331,212,2023-12-20,3,10,Credit Card,Completed
30382,950,199,2023-12-20,4,10,Debit Card,Completed
26451,961,182,2023-12-20,1,5,Credit Card,Completed
44212,280,114,2023-12-20,1,15,Debit Card,Completed
9754,94,183,2023-12-20,1,10,Credit Card,Completed
49630,995,233,2023-12-20,2,0,Credit Card,Completed
36382,879,155,2023-12-20,1,0,Credit Card,Completed
7123,176,158,2023-12-20,3,20,Credit Card,Cancelled
44082,40,161,2023-12-20,1,5,Credit Card,Completed
8912,779,212,2023-12-20,2,15,Cash,Completed
42217,310,137,2023-12-20,3,5,PayPal,Completed
13620,204,132,2023-12-20,1,15,Credit Card,Completed
19891,812,171,2023-12-20,1,10,Credit Card,Completed
11378,744,153,2023-12-20,1,10,Debit Card,Completed
18884,479,110,2023-12-20,2,0,Credit Card,Completed
22322,504,178,2023-12-20,-2,0,Credit Card,Completed
18798,796,188,2023-12-20,2,15,Cash,Completed
15182,716,152,2023-12-20,1,5,Credit Card,Completed
13023,523,181,2023-12-20,1,0,Credit Card,Completed
27310,152,170,2023-12-20,3,20,Debit Card,Completed
49311,785,189,2023-12-20,1,0,Debit Card,Completed
22041,250,220,2023-12-20,2,20,Cash,Completed
12388,980,228,2023-12-20,1,0,PayPal,Completed
46815,71,217,2023-12-20,1,10,PayPal,Completed
18193,893,189,2023-12-20,1,20,Debit Card,Completed
41756,942,105,2023-12-20,1,15,Credit Card,Completed
35339,22,103,2023-12-20,3,0,Debit Card,Completed
14973,308,240,2023-12-20,1,5,PayPal,Completed
41794,217,249,2023-12-20,1,0,PayPal,Completed
49399,641,136,2023-12-20,2,10,Credit Card,Completed
46983,950,231,2023-12-20,2,20,Credit Card,Completed
1614,221,232,2023-12-20,3,0,Debit Card,Completed
35492,590,192,2023-12-20,3,5,Cash,Completed
18701,799,130,2023-12-20,2,20,Cash,Completed
4394,684,248,2023-12-20,1,5,PayPal,Completed
49363,87,231,2023-12-20,1,10,Credit Card,Completed
44794,646,175,2023-12-20,1,5,Debit Card,Completed
10639,466,241,2023-12-20,1,5,Credit Card,Completed
33258,373,151,2023-12-20,1,15,Debit Card,Shipped
16123,536,165,2023-12-21,3,15,Debit Card,Completed
28938,466,132,2023-12-21,3,0,Debit Card,Completed
45832,337,158,2023-12-21,1,15,Credit Card,Completed
48901,331,224,2023-12-21,2,0,Debit Card,Completed
26247,2,177,2023-12-21,2,10,Credit Card,Completed
12251,975,243,2023-12-21,2,5,Debit Card,Completed
19329,365,203,2023-12-21,2,0,Credit Card,Completed
44978,862,163,2023-12-21,1,0,Credit Card,Shipped
48169,713,121,2023-12-21,1,5,Debit Card,Completed
4439,574,155,2023-12-21,2,5,Credit Card,Completed
23950,502,228,2023-12-21,1,0,Cash,Completed
23607,414,180,2023-12-21,1,5,Debit Card,Completed
22813,46,141,2023-12-21,1,15,PayPal,Completed
6865,410,217,2023-12-21,1,15,Cash,Completed
3453,539,157,2023-12-21,2,15,Debit Card,Completed
19355,962,132,2023-12-21,1,0,Cash,Completed
32453,816,129,2023-12-21,2,15,Debit Card,Completed
20297,884,106,2023-12-21,5,20,Cash,Completed
7558,282,122,2023-12-21,1,5,Credit Card,Completed
7502,217,158,2023-12-21,3,0,Debit Card,Completed
4288,311,214,2023-12-21,2,0,Credit Card,Completed
31965,757,224,2023-12-21,2,20,Debit Card,Completed
5151,890,167,2023-12-21,2,15,Credit Card,Completed
28255,865,249,2023-12-21,1,10,PayPal,Completed
26457,865,203,2023-12-21,2,10,Debit Card,Completed
45257,814,181,2023-12-21,1,15,PayPal,Completed
27156,878,243,2023-12-21,3,0,Credit Card,Completed
37410,666,244,2023-12-21,1,0,Credit Card,Completed
23079,9999,189,2023-12-21,2,20,Debit Card,Completed
43621,990,192,2023-12-21,1,5,Credit Card,Completed
17135,62,126,2023-12-21,3,0,Credit Card,Completed
13229,130,109,2023-12-21,3,10,PayPal,Completed
38017,139,197,2023-12-21,1,10,Cash,Completed
48515,347,186,2023-12-21,1,15,Debit Card,Completed
43606,114,148,2023-12-21,1,20,Credit Card,Completed
9381,358,158,2023-12-21,2,0,Credit Card,Completed
10101,462,192,2023-12-21,1,5,Credit Card,Shipped
32723,858,124,2023-12-21,3,10,PayPal,Completed
20380,381,196,2023-12-21,2,10,Debit Card,Shipped
49819,566,127,2023-12-21,3,5,Credit Card,Completed
13414,787,119,2023-12-21,1,15,Cash,Shipped
35606,928,184,2023-12-21,2,5,PayPal,Completed
34322,554,114,2023-12-21,1,20,Debit Card,Completed
23280,697,131,2023-12-21,3,0,Credit Card,Completed
39386,865,9999,2023-12-21,1,15,Debit Card,Completed
38796,92,106,2023-12-21,2,15,Credit Card,Completed
19786,186,196,2023-12-21,2,10,Credit Card,Shipped
39278,664,114,2023-12-21,2,10,PayPal,Completed
2057,363,168,2023-12-21,2,15,Debit Card,Completed
17035,993,108,2023-12-21,3,0,Credit Card,Shipped
13951,270,149,2023-12-21,1,5,Cash,Completed
1430,204,199,2023-12-21,1,5,Credit Card,Completed
9509,897,170,2023-12-21,3,0,Credit Card,Completed
12600,393,240,2023-12-21,2,0,Credit Card,Completed
41033,109,101,2023-12-21,1,15,Credit Card,Completed
27533,925,134,2023-12-21,1,20,Credit Card,Completed
38715,199,154,2023-12-21,1,0,Debit Card,Completed
32294,391,162,2023-12-21,2,10,Credit Card,Completed
24296,244,240,2023-12-21,1,10,Debit Card,Completed
16277,162,187,2023-12-21,1,0,PayPal,Completed
9789,933,155,2023-12-21,1,10,PayPal,Completed
21318,304,173,2023-12-21,1,5,Debit Card,Completed
9794,75,153,2023-12-21,1,5,Credit Card,Completed
22029,203,164,2023-12-21,2,10,Debit Card,Completed
34985,335,204,2023-12-21,2,0,Debit Card,Shipped
37597,216,199,2023-12-21,2,0,Credit Card,Completed
41539,144,192,2023-12-21,3,5,Cash,Completed
22077,921,171,2023-12-21,1,0,PayPal,Completed
26035,466,162,2023-12-21,4,15,Credit Card,Completed
35313,894,117,2023-12-21,1,5,Debit Card,Completed
12866,261,193,2023-12-21,1,15,Debit Card,Completed
14374,738,200,2023-12-21,2,0,Credit Card,Completed
20917,329,143,2023-12-21,1,0,Credit Card,Completed
38884,780,250,2023-12-21,1,5,Debit Card,Completed
4733,792,162,2023-12-21,2,10,Debit Card,Completed
12045,792,174,2023-12-21,1,20,Credit Card,Completed
25341,343,176,2023-12-21,2,0,Credit Card,Completed
42795,294,145,2023-12-21,2,10,Credit Card,Completed
47757,525,183,2023-12-21,2,5,Debit Card,Completed
35553,894,212,2023-12-22,2,0,Debit Card,Completed
18478,316,229,2023-12-22,1,15,Debit Card,Completed
40307,621,219,2023-12-22,1,15,Credit Card,Completed
9829,294,173,2023-12-22,2,15,Credit Card,Completed
2592,941,116,2023-12-22,1,15,Credit Card,Completed
23495,965,173,2023-12-22,1,0,Credit Card,Completed
17186,435,164,2023-12-22,1,20,Credit Card,Completed
30955,172,177,2023-12-22,2,10,Credit Card,Completed
2893,577,149,2023-12-22,2,5,Debit Card,Completed
8314,122,187,2023-12-22,1,10,Debit Card,Completed
35205,264,237,2023-12-22,2,15,Cash,Completed
25994,363,137,2023-12-22,1,10,Debit Card,Completed
37965,655,236,2023-12-22,1,5,Credit Card,Completed
30690,254,215,2023-12-22,1,10,Credit Card,Completed
5255,722,174,2023-12-22,1,0,Credit Card,Completed
29854,217,176,2023-12-22,3,0,Credit Card,Completed
42467,684,204,2023-12-22,1,20,PayPal,Completed
31995,348,244,2023-12-22,1,0,Cash,Completed
49696,151,233,2023-12-22,2,15,PayPal,Completed
35624,809,169,2023-12-22,1,20,Credit Card,Completed
27106,320,164,2023-12-22,1,0,Credit Card,Shipped
23747,436,206,2023-12-22,2,5,Credit Card,Completed
21910,586,182,2023-12-22,3,10,Credit Card,Completed
45902,70,216,2023-12-22,1,0,Credit Card,Completed
30559,57,139,2023-12-22,3,10,Debit Card,Completed
26474,671,145,2023-12-22,4,0,PayPal,Shipped
1739,993,214,2023-12-22,1,5,Credit Card,Completed
15971,115,207,2023-12-22,1,106,Debit Card,Shipped
40138,994,121,2023-12-22,1,0,Cash,Completed
19107,900,108,2023-12-22,3,20,Cash,Completed
9086,602,229,2023-12-22,1,5,Debit Card,Completed
48935,767,169,2023-12-22,2,15,PayPal,Completed
11111,165,234,2023-12-22,1,15,Credit Card,Completed
39797,845,204,2023-12-22,1,0,Cash,Completed
47054,777,128,2023-12-22,2,5,Debit Card,Completed
43050,484,166,2023-12-22,1,0,Credit Card,Completed
42470,668,146,2023-12-22,1,0,Debit Card,Completed
49208,490,240,2023-12-22,2,20,Credit Card,Completed
27326,252,180,2023-12-22,5,5,Credit Card,Completed
45329,802,227,2023-12-22,1,15,Credit Card,Completed
26965,99,114,2023-12-22,3,0,Credit Card,Completed
12841,363,104,2023-12-22,1,0,PayPal,Completed
22931,406,133,2023-12-22,1,5,Debit Card,Completed
35356,347,162,2023-12-22,2,0,Credit Card,Completed
12352,509,105,2023-12-22,1,10,Cash,Completed
21454,77,203,2023-12-22,1,5,Credit Card,Completed
50583,366,139,2023-12-22,2,10,Debit Card,Completed
50310,764,114,2023-12-22,1,10,Credit Card,Completed
37671,134,177,2023-12-22,2,15,PayPal,Completed
37668,854,225,2023-12-22,2,15,Credit Card,Shipped
42834,932,179,2023-12-22,1,20,Credit Card,Completed
9257,580,212,2023-12-22,2,0,Cash,Completed
2907,152,137,2023-12-22,3,0,Credit Card,Shipped
44851,471,211,2023-12-22,2,5,Credit Card,Completed
1946,84,112,2023-12-22,3,10,Credit Card,Shipped
13570,939,243,2023-12-22,2,10,Cash,Completed
47279,235,172,2023-12-22,2,101,Debit Card,Completed
40481,287,228,2023-12-22,3,0,PayPal,Completed
6572,963,202,2023-12-22,1,5,Cash,Completed
48279,978,233,2023-12-22,1,5,PayPal,Shipped
23270,24,189,2023-12-22,2,10,Credit Card,Completed
18351,31,218,2023-12-22,1,15,Credit Card,Shipped
22150,238,237,2023-12-22,2,10,Debit Card,Completed
41300,157,116,2023-12-22,-1,10,Credit Card,Completed
13896,152,158,2023-12-22,2,5,Debit Card,Shipped
48588,900,9999,2023-12-22,1,5,Credit Card,Completed
41581,986,153,2023-12-22,1,5,Debit Card,Completed
24289,675,248,2023-12-22,4,5,Credit Card,Completed
24796,115,107,2023-12-22,1,0,Debit Card,Completed
41225,993,234,2023-12-22,4,15,Debit Card,Completed
40483,939,178,2023-12-22,2,5,Debit Card,Completed
27957,542,215,2023-12-22,2,20,PayPal,Completed
15392,442,230,2023-12-22,1,20,Debit Card,Completed
27958,155,155,2023-12-22,1,10,Debit Card,Completed
10590,524,225,2023-12-22,1,0,Credit Card,Completed
21285,494,225,2023-12-22,1,15,PayPal,Completed
18603,607,179,2023-12-23,1,0,Credit Card,Completed
35229,528,142,2023-12-23,1,0,Debit Card,Completed
36506,657,168,2023-12-23,2,20,Debit Card,Completed
15673,850,239,2023-12-23,1,0,Debit Card,Completed
1908,823,242,2023-12-23,2,0,Debit Card,Completed
37058,650,202,2023-12-23,3,0,Debit Card,Completed
31562,121,111,2023-12-23,1,0,Debit Card,Completed
23844,658,239,2023-12-23,2,10,Credit Card,Completed
28704,321,179,2023-12-23,1,0,Credit Card,Completed
27586,687,161,2023-12-23,1,15,Debit Card,Shipped
1203,218,191,2023-12-23,2,10,Credit Card,Completed
20596,131,225,2023-12-23,2,15,PayPal,Completed
11809,973,214,2023-12-23,3,20,Credit Card,Completed
38921,266,199,2023-12-23,2,15,PayPal,Completed
45702,763,148,2023-12-23,2,0,Credit Card,Completed
30290,482,193,2023-12-23,1,15,Credit Card,Completed
23542,359,107,2023-12-23,1,5,Debit Card,Shipped
28791,102,246,2023-12-23,1,15,Credit Card,Completed
18486,880,138,2023-12-23,1,15,Credit Card,Shipped
47885,63,217,2023-12-23,1,0,PayPal,Completed
32519,734,106,2023-12-23,1,10,Cash,Completed
34473,9999,229,2023-12-23,1,15,Debit Card,Completed
33604,335,173,2023-12-23,2,0,Cash,Completed
31648,544,125,2023-12-23,1,20,Debit Card,Completed
23133,450,141,2023-12-23,3,15,PayPal,Shipped
27627,187,199,2023-12-23,3,0,Cash,Completed
24119,500,187,2023-12-23,2,0,Debit Card,Completed
27537,212,118,2023-12-23,2,0,Credit Card,Completed
15242,187,174,2023-12-23,3,5,Debit Card,Completed
5063,682,182,2023-12-23,3,0,Debit Card,Shipped
22806,609,206,2023-12-23,2,20,Debit Card,Completed
3234,678,126,2023-12-23,4,0,Debit Card,Completed
18080,981,147,2023-12-23,1,15,Credit Card,Completed
49624,786,189,2023-12-23,3,10,Credit Card,Shipped
39932,258,233,2023-12-23,1,10,Credit Card,Completed
48248,258,124,2023-12-23,1,20,PayPal,Completed
43906,30,193,2023-12-23,3,0,Cash,Completed
15985,96,185,2023-12-23,3,0,Credit Card,Completed
26876,728,166,2023-12-23,3,0,Cash,Completed
45586,417,125,2023-12-23,2,15,Credit Card,Completed
20265,946,116,2023-12-23,1,0,Credit Card,Completed
39441,428,219,2023-12-23,1,5,Debit Card,Processing
33634,511,221,2023-12-23,1,0,PayPal,Completed
10083,616,206,2023-12-23,2,20,Credit Card,Completed
42160,583,196,2023-12-23,1,10,Debit Card,Completed
5621,694,125,2023-12-23,1,5,Debit Card,Completed
26374,32,207,2023-12-23,2,10,Debit Card,Completed
22934,729,122,2023-12-23,1,10,Cash,Completed
19161,515,156,2023-12-23,2,0,Debit Card,Completed
39481,852,141,2023-12-23,1,10,Debit Card,Completed
14173,852,181,2023-12-23,2,0,Cash,Cancelled
32067,456,231,2023-12-23,1,15,Debit Card,Completed
38258,254,191,2023-12-23,2,10,Cash,Completed
12953,888,181,2023-12-23,2,0,Credit Card,Completed
39447,670,247,2023-12-23,3,10,PayPal,Completed
33307,621,167,2023-12-23,1,10,Credit Card,Shipped
40815,774,227,2023-12-23,1,10,Debit Card,Completed
20300,788,142,2023-12-23,1,0,PayPal,Completed
44074,65,184,2023-12-23,2,0,Credit Card,Completed
24509,982,207,2023-12-23,1,0,Cash,Completed
48176,991,128,2023-12-23,2,0,Credit Card,Shipped
41614,481,115,2023-12-23,2,0,Credit Card,Shipped
27418,50,143,2023-12-23,2,15,Credit Card,Completed
48946,9999,138,2023-12-23,3,10,PayPal,Completed
35851,388,242,2023-12-23,1,10,Debit Card,Completed
44550,626,223,2023-12-23,3,0,Debit Card,Completed
36793,121,164,2023-12-23,3,10,Credit Card,Completed
2153,490,140,2023-12-23,3,15,Credit Card,Completed
19506,838,148,2023-12-23,1,5,Credit Card,Shipped
27464,139,117,2023-12-23,2,15,Debit Card,Completed
44261,546,128,2023-12-23,1,0,Credit Card,Completed
26612,325,187,2023-12-23,3,20,Credit Card,Completed
3006,839,234,2023-12-23,2,10,Credit Card,Completed
27918,175,180,2023-12-23,1,5,Cash,Completed
7027,288,130,2023-12-23,2,10,Debit Card,Completed
9845,631,195,2023-12-23,3,10,Cash,Completed
33952,845,206,2023-12-23,1,15,Credit Card,Completed
20245,885,208,2023-12-23,1,0,Credit Card,Completed
16328,769,117,2023-12-23,2,10,Debit Card,Completed
26846,656,166,2023-12-24,1,10,Credit Card,Completed
41096,466,121,2023-12-24,3,5,Debit Card,Completed
35111,372,129,2023-12-24,1,10,Credit Card,Completed
32477,871,158,2023-12-24,5,10,Debit Card,Completed
36389,264,162,2023-12-24,2,10,Credit Card,Completed
4626,394,193,2023-12-24,3,5,PayPal,Completed
21003,86,144,2023-12-24,1,5,Cash,Completed
7020,445,223,2023-12-24,3,10,Credit Card,Completed
3648,171,167,2023-12-24,3,10,Credit Card,Completed
18308,805,145,2023-12-24,1,0,Debit Card,Completed
35428,579,171,2023-12-24,3,15,Debit Card,Shipped
17749,692,130,2023-12-24,1,10,Credit Card,Completed
17440,78,161,2023-12-24,1,0,Credit Card,Completed
42898,982,196,2023-12-24,1,5,Credit Card,Processing
16590,859,239,2023-12-24,3,0,Cash,Completed
4680,587,114,2023-12-24,3,5,Credit Card,Completed
7127,965,172,2023-12-24,1,0,Credit Card,Completed
3493,765,140,2023-12-24,2,5,Cash,Completed
28540,274,158,2023-12-24,3,5,Credit Card,Completed
41263,482,203,2023-12-24,1,5,Credit Card,Completed
34685,840,245,2023-12-24,2,122,Credit Card,Completed
2960,975,127,2023-12-24,3,0,Debit Card,Completed
48479,140,104,2023-12-24,1,20,Debit Card,Completed
36880,304,173,2023-12-24,3,20,Credit Card,Completed
15097,685,147,2023-12-24,2,15,Cash,Completed
10309,882,186,2023-12-24,2,10,Cash,Completed
18108,226,182,2023-12-24,1,20,Credit Card,Completed
35364,888,195,2023-12-24,2,5,Credit Card,Completed
35294,712,9999,2023-12-24,1,15,Debit Card,Completed
42395,418,113,2023-12-24,5,20,Credit Card,Completed
11332,757,119,2023-12-24,2,0,Credit Card,Completed
10085,224,210,2023-12-24,1,0,PayPal,Completed
34712,530,118,2023-12-24,2,10,Debit Card,Shipped
7879,255,199,2023-12-24,1,10,Debit Card,Completed
30508,957,111,2023-12-24,5,0,PayPal,Completed
36883,361,131,2023-12-24,1,20,PayPal,Completed
46648,478,178,2023-12-24,2,15,Credit Card,Completed
8844,703,217,2023-12-24,2,10,Credit Card,Completed
32433,618,178,2023-12-24,1,0,Credit Card,Completed
1322,296,203,2023-12-24,5,5,Credit Card,Completed
33665,753,247,2023-12-24,2,5,Debit Card,Completed
25163,135,227,2023-12-24,1,0,Cash,Completed
40503,315,216,2023-12-24,2,0,Credit Card,Completed
19327,156,122,2023-12-24,2,0,Cash,Shipped
46667,420,225,2023-12-24,1,10,PayPal,Processing
15237,858,159,2023-12-24,2,15,PayPal,Completed
9963,297,178,2023-12-24,1,0,Debit Card,Completed
24408,302,202,2023-12-24,3,5,PayPal,Shipped
17298,251,106,2023-12-24,1,0,Credit Card,Completed
4393,875,109,2023-12-24,5,0,Credit Card,Completed
44650,864,224,2023-12-24,1,0,Debit Card,Completed
31223,259,218,2023-12-24,1,15,Cash,Shipped
42539,628,107,2023-12-24,2,5,Credit Card,Completed
17057,568,157,2023-12-24,1,0,Cash,Completed
37343,472,149,2023-12-24,1,10,Debit Card,Completed
14751,461,104,2023-12-24,1,10,Cash,Completed
24699,147,202,2023-12-24,1,0,Credit Card,Shipped
35783,508,169,2023-12-24,3,10,Cash,Completed
12982,253,224,2023-12-24,1,0,Cash,Completed
11997,583,110,2023-12-24,3,15,Credit Card,Completed
49458,719,170,2023-12-24,1,0,Credit Card,Completed
2737,880,246,2023-12-24,2,0,Debit Card,Completed
34851,367,115,2023-12-24,2,15,Debit Card,Completed
50717,570,129,2023-12-24,1,0,Credit Card,Completed
48337,120,157,2023-12-24,2,5,Credit Card,Completed
29035,263,136,2023-12-24,3,10,PayPal,Completed
34199,512,113,2023-12-24,2,10,PayPal,Shipped
18422,351,121,2023-12-24,3,0,Credit Card,Completed
32176,341,127,2023-12-24,3,15,Credit Card,Completed
50673,700,175,2023-12-24,5,0,Debit Card,Completed
23809,312,118,2023-12-24,1,10,PayPal,Completed
5246,186,191,2023-12-24,2,0,Credit Card,Completed
28949,616,149,2023-12-24,5,10,Debit Card,Processing
18735,875,205,2023-12-24,2,5,PayPal,Completed
47642,982,250,2023-12-24,1,15,Debit Card,Completed
8014,868,119,2023-12-24,2,10,Debit Card,Completed
5013,9999,175,2023-12-24,1,15,Debit Card,Completed
28239,830,137,2023-12-25,1,5,Debit Card,Completed
49395,949,244,2023-12-25,1,0,PayPal,Completed
9988,353,187,2023-12-25,2,20,Credit Card,Completed
20256,416,198,2023-12-25,1,10,PayPal,Completed
33790,934,204,2023-12-25,1,0,Debit Card,Completed
40928,998,247,2023-12-25,1,15,Cash,Completed
50876,367,196,2023-12-25,2,5,Credit Card,Shipped
39034,723,136,2023-12-25,3,20,Debit Card,Processing
6681,410,121,2023-12-25,2,10,Credit Card,Completed
10947,170,180,2023-12-25,1,15,Debit Card,Completed
29246,397,168,2023-12-25,1,0,Credit Card,Completed
47606,445,115,2023-12-25,1,5,Credit Card,Completed
40512,129,197,2023-12-25,2,10,Debit Card,Completed
20808,441,102,2023-12-25,3,5,Credit Card,Shipped
11325,17,120,2023-12-25,1,0,Debit Card,Shipped
23175,531,214,2023-12-25,2,15,PayPal,Completed
39496,272,190,2023-12-25,2,10,Debit Card,Completed
17651,692,175,2023-12-25,2,5,Credit Card,Completed
29287,421,231,2023-12-25,1,0,Credit Card,Completed
15504,185,239,2023-12-25,5,20,Debit Card,Completed
4441,707,173,2023-12-25,2,10,Cash,Completed
21270,746,148,2023-12-25,1,5,Cash,Completed
31047,503,166,2023-12-25,2,10,Debit Card,Completed
28331,766,219,2023-12-25,1,15,Credit Card,Shipped
22492,425,193,2023-12-25,1,15,Cash,Completed
2548,497,135,2023-12-25,1,15,PayPal,Shipped
39335,894,176,2023-12-25,1,20,Debit Card,Completed
16480,826,126,2023-12-25,1,0,Credit Card,Completed
39914,964,233,2023-12-25,1,0,Debit Card,Shipped
24633,110,170,2023-12-25,2,0,Credit Card,Cancelled
27547,611,110,2023-12-25,1,0,Credit Card,Completed
14505,848,243,2023-12-25,1,0,Credit Card,Completed
50979,96,169,2023-12-25,3,0,Debit Card,Completed
19969,743,156,2023-12-25,1,20,Credit Card,Completed
44246,916,207,2023-12-25,2,5,Credit Card,Completed
42668,615,155,2023-12-25,3,0,Debit Card,Shipped
34507,376,234,2023-12-25,2,15,Credit Card,Completed
41370,266,244,2023-12-25,1,0,Credit Card,Completed
34551,755,116,2023-12-25,1,10,Credit Card,Completed
31536,61,227,2023-12-25,3,15,Credit Card,Completed
5237,733,150,2023-12-25,1,0,Debit Card,Completed
40573,910,107,2023-12-25,1,0,PayPal,Completed
13606,496,146,2023-12-25,1,15,Credit Card,Completed
36979,778,102,2023-12-25,2,0,Debit Card,Completed
35796,601,200,2023-12-25,1,0,Debit Card,Completed
47221,11,141,2023-12-25,2,5,Cash,Completed
7059,218,174,2023-12-25,1,5,Credit Card,Completed
26185,120,119,2023-12-25,1,0,Cash,Completed
30939,337,246,2023-12-25,1,10,Debit Card,Completed
10253,119,167,2023-12-25,1,5,Credit Card,Completed
36424,912,112,2023-12-25,2,15,Debit Card,Completed
11734,302,137,2023-12-25,1,0,Credit Card,Completed
12902,136,153,2023-12-25,2,15,Cash,Completed
50512,646,120,2023-12-25,3,0,PayPal,Completed
47196,628,227,2023-12-25,1,5,Credit Card,Completed
18717,21,123,2023-12-25,1,20,Credit Card,Completed
2078,766,223,2023-12-25,3,10,Debit Card,Completed
8211,265,171,2023-12-25,1,15,Credit Card,Completed
29995,58,102,2023-12-25,3,0,Debit Card,Completed
46843,120,238,2023-12-25,2,0,Credit Card,Completed
10449,33,228,2023-12-25,3,20,PayPal,Processing
29499,485,205,2023-12-25,1,0,Credit Card,Shipped
7235,116,248,2023-12-25,3,15,Credit Card,Completed
15020,526,215,2023-12-25,2,0,Credit Card,Completed
11279,449,135,2023-12-25,1,5,Credit Card,Completed
40719,844,194,2023-12-25,1,0,Credit Card,Completed
46970,49,139,2023-12-25,1,5,Credit Card,Completed
46304,817,186,2023-12-25,3,0,Credit Card,Completed
5655,853,195,2023-12-25,1,5,Credit Card,Completed
7417,118,172,2023-12-25,1,15,Credit Card,Completed
6925,866,124,2023-12-25,3,10,Cash,Completed
27965,22,140,2023-12-25,3,15,Credit Card,Completed
26469,112,152,2023-12-25,2,15,PayPal,Completed
41080,825,172,2023-12-26,1,10,Cash,Completed
34880,887,200,2023-12-26,1,10,Credit Card,Completed
33509,631,173,2023-12-26,1,5,Debit Card,Processing
10367,241,215,2023-12-26,3,5,Credit Card,Completed
36527,178,117,2023-12-26,2,15,Credit Card,Processing
11890,105,150,2023-12-26,5,10,Credit Card,Shipped
3199,693,102,2023-12-26,1,0,Credit Card,Completed
42776,623,119,2023-12-26,1,5,Credit Card,Completed
10404,845,202,2023-12-26,1,0,Cash,Completed
46630,547,108,2023-12-26,1,15,Credit Card,Completed
38786,628,130,2023-12-26,2,15,Credit Card,Completed
33363,63,117,2023-12-26,1,15,Credit Card,Cancelled
44966,249,151,2023-12-26,3,10,Credit Card,Completed
4919,56,212,2023-12-26,1,5,Credit Card,Completed
1188,446,146,2023-12-26,2,20,Credit Card,Completed
48506,119,145,2023-12-26,1,5,PayPal,Completed
31715,408,114,2023-12-26,1,5,Debit Card,Shipped
49748,584,178,2023-12-26,1,0,Cash,Completed
30404,738,139,2023-12-26,1,15,Cash,Cancelled
5927,311,176,2023-12-26,1,0,Credit Card,Completed
16007,677,105,2023-12-26,3,10,Debit Card,Shipped
34106,133,192,2023-12-26,2,10,Credit Card,Shipped
24748,746,200,2023-12-26,2,0,Credit Card,Completed
10221,889,184,2023-12-26,1,5,Cash,Completed
10052,628,132,2023-12-26,2,15,Debit Card,Completed
19595,619,143,2023-12-26,3,5,Credit Card,Completed
15907,760,181,2023-12-26,1,5,Credit Card,Completed
1455,898,194,2023-12-26,2,10,Credit Card,Completed
27727,160,211,2023-12-26,1,5,Debit Card,Completed
26449,462,154,2023-12-26,2,0,PayPal,Cancelled
49732,85,239,2023-12-26,1,15,Credit Card,Completed
15956,390,146,2023-12-26,1,15,Credit Card,Completed
29593,537,202,2023-12-26,1,0,Cash,Completed
24185,320,170,2023-12-26,1,10,Credit Card,Completed
12258,562,149,2023-12-26,5,0,Credit Card,Completed
38192,585,105,2023-12-26,1,0,Debit Card,Completed
36156,405,196,2023-12-26,1,0,PayPal,Completed
37248,626,115,2023-12-26,1,0,PayPal,Completed
16806,673,123,2023-12-26,1,20,Cash,Completed
45584,850,222,2023-12-26,2,15,PayPal,Completed
30689,99,200,2023-12-26,1,0,Credit Card,Completed
32953,541,142,2023-12-26,2,0,Credit Card,Shipped
35998,521,191,2023-12-26,3,0,Credit Card,Processing
30504,910,246,2023-12-26,2,0,Credit Card,Completed
29726,400,136,2023-12-26,2,5,Debit Card,Completed
36206,944,104,2023-12-26,1,15,Credit Card,Completed
